Sex,Age,Height,Weight,NOC,Games,Sport,Medal
M,22.0,165.0,61.0,IND,1964 Summer,Hockey,Gold
M,17.0,180.0,69.0,FRA,1920 Summer,Athletics,Silver
M,29.0,158.0,48.0,IRI,1972 Summer,Wrestling,Silver
M,41.0,168.0,72.0,RUS,2000 Summer,Shooting,Gold
M,45.0,168.0,72.0,RUS,2004 Summer,Shooting,Bronze
M,26.0,200.0,110.0,CRO,2012 Summer,Handball,Bronze
F,22.0,180.0,71.0,BRA,2004 Summer,Football,Silver
M,29.0,175.0,80.0,RUS,2004 Summer,Shooting,Gold
M,32.0,175.0,80.0,RUS,2008 Summer,Shooting,Bronze
M,26.0,203.0,106.0,BRA,2012 Summer,Beach Volleyball,Silver
M,30.0,203.0,106.0,BRA,2016 Summer,Beach Volleyball,Gold
M,28.0,187.0,75.0,NGR,2004 Summer,Athletics,Bronze
F,17.0,174.0,48.0,RUS,2008 Summer,Rhythmic Gymnastics,Gold
F,18.0,185.0,57.0,IRI,2016 Summer,Taekwondo,Bronze
F,19.0,176.0,54.0,EUN,1992 Winter,Short Track Speed Skating,Bronze
M,23.0,168.0,68.0,FRA,1936 Winter,Alpine Skiing,Bronze
M,26.0,174.0,63.0,ALG,2000 Summer,Boxing,Bronze
M,25.0,193.0,93.0,GBR,1984 Summer,Sailing,Bronze
M,22.0,175.0,72.0,FRA,1992 Winter,Freestyle Skiing,Silver
M,40.0,162.0,68.0,GBR,1984 Summer,Shooting,Bronze
M,44.0,162.0,68.0,GBR,1988 Summer,Shooting,Silver
M,24.0,188.0,95.0,USA,1972 Summer,Sailing,Gold
M,21.0,185.0,86.0,USA,1996 Summer,Baseball,Bronze
F,34.0,163.0,53.0,AUT,2004 Summer,Triathlon,Gold
F,26.0,170.0,65.0,AUS,2000 Summer,Hockey,Gold
M,25.0,192.0,93.0,USA,2000 Summer,Basketball,Gold
M,14.0,163.0,69.0,USA,1964 Winter,Figure Skating,Bronze
M,25.0,193.0,98.0,USA,2004 Summer,Rowing,Gold
M,29.0,193.0,98.0,USA,2008 Summer,Rowing,Bronze
F,21.0,170.0,59.0,AUS,2000 Summer,Softball,Bronze
F,25.0,170.0,59.0,AUS,2004 Summer,Softball,Silver
F,29.0,170.0,59.0,AUS,2008 Summer,Softball,Bronze
F,26.0,177.0,72.0,GBR,2000 Summer,Modern Pentathlon,Bronze
M,23.0,180.0,73.0,TTO,2012 Summer,Athletics,Bronze
M,54.0,180.0,71.0,GBR,1968 Summer,Equestrianism,Silver
M,54.0,180.0,71.0,GBR,1968 Summer,Equestrianism,Gold
F,15.0,163.0,59.0,USA,1964 Summer,Swimming,Gold
F,34.0,167.0,60.0,ITA,2004 Summer,Water Polo,Gold
M,31.0,170.0,63.0,SWE,1920 Summer,Athletics,Bronze
F,29.0,170.0,69.0,SWE,2002 Winter,Ice Hockey,Bronze
M,20.0,178.0,83.0,URS,1960 Winter,Ice Hockey,Bronze
M,24.0,178.0,83.0,URS,1964 Winter,Ice Hockey,Gold
M,22.0,173.0,70.0,ARG,1996 Summer,Football,Silver
M,20.0,188.0,73.0,SWE,1912 Summer,Athletics,Bronze
M,28.0,188.0,73.0,SWE,1920 Summer,Athletics,Bronze
M,28.0,182.0,70.0,SWE,1948 Summer,Athletics,Bronze
M,20.0,180.0,80.0,CMR,2000 Summer,Football,Gold
M,25.0,182.0,74.0,BRA,1988 Summer,Football,Silver
F,28.0,172.0,65.0,ESP,2012 Summer,Handball,Bronze
M,23.0,164.0,52.0,RUS,2012 Summer,Boxing,Bronze
F,22.0,155.0,51.0,NGR,2000 Summer,Athletics,Silver
M,22.0,190.0,82.0,NOR,1994 Winter,Cross Country Skiing,Gold
M,22.0,190.0,82.0,NOR,1994 Winter,Cross Country Skiing,Silver
M,26.0,190.0,82.0,NOR,1998 Winter,Cross Country Skiing,Gold
M,26.0,190.0,82.0,NOR,1998 Winter,Cross Country Skiing,Gold
M,30.0,190.0,82.0,NOR,2002 Winter,Cross Country Skiing,Gold
M,30.0,190.0,82.0,NOR,2002 Winter,Cross Country Skiing,Gold
F,23.0,180.0,64.0,SWE,2000 Summer,Swimming,Silver
F,23.0,180.0,64.0,SWE,2000 Summer,Swimming,Silver
F,23.0,180.0,64.0,SWE,2000 Summer,Swimming,Bronze
M,28.0,181.0,78.0,URS,1988 Summer,Fencing,Silver
F,27.0,172.0,60.0,NOR,2012 Summer,Handball,Gold
F,31.0,172.0,60.0,NOR,2016 Summer,Handball,Bronze
M,26.0,193.0,92.0,GER,2008 Summer,Canoeing,Bronze
F,25.0,180.0,72.0,GER,1992 Summer,Rowing,Silver
M,18.0,177.0,70.0,ITA,1912 Summer,Athletics,Bronze
F,19.0,165.0,64.0,SUI,2014 Winter,Ice Hockey,Bronze
M,20.0,173.0,62.0,CHI,2000 Summer,Football,Bronze
M,24.0,175.0,72.0,USA,2014 Winter,Short Track Speed Skating,Silver
M,22.0,198.0,97.0,CUB,1972 Summer,Basketball,Bronze
M,21.0,173.0,60.0,CUB,2012 Summer,Boxing,Bronze
M,25.0,173.0,60.0,CUB,2016 Summer,Boxing,Bronze
F,26.0,176.0,70.0,COL,2012 Summer,Judo,Bronze
F,30.0,176.0,70.0,COL,2016 Summer,Judo,Silver
M,23.0,178.0,83.0,ITA,1956 Winter,Bobsleigh,Silver
M,23.0,178.0,83.0,ITA,1956 Winter,Bobsleigh,Silver
M,25.0,194.0,88.0,BRA,2012 Summer,Volleyball,Silver
M,29.0,190.0,91.0,EGY,2004 Summer,Boxing,Silver
M,21.0,166.0,63.0,RUS,2000 Summer,Gymnastics,Bronze
M,23.0,169.0,60.0,RUS,2006 Winter,Cross Country Skiing,Bronze
F,16.0,158.0,44.0,ROU,1996 Summer,Gymnastics,Bronze
F,16.0,158.0,44.0,ROU,1996 Summer,Gymnastics,Bronze
F,16.0,158.0,44.0,ROU,1996 Summer,Gymnastics,Silver
F,16.0,158.0,44.0,ROU,1996 Summer,Gymnastics,Gold
F,20.0,158.0,44.0,ROU,2000 Summer,Gymnastics,Gold
F,20.0,158.0,44.0,ROU,2000 Summer,Gymnastics,Gold
F,20.0,158.0,44.0,ROU,2000 Summer,Gymnastics,Bronze
F,19.0,170.0,69.0,URS,1980 Winter,Luge,Bronze
M,23.0,170.0,67.0,BRA,1996 Summer,Football,Bronze
M,24.0,177.0,73.0,ITA,2004 Summer,Rowing,Bronze
M,28.0,177.0,75.0,GHA,1972 Summer,Boxing,Bronze
M,26.0,168.0,73.0,ESP,1996 Summer,Hockey,Silver
M,34.0,175.0,74.0,FRA,1996 Summer,Shooting,Bronze
M,34.0,175.0,74.0,FRA,1996 Summer,Shooting,Gold
M,34.0,193.0,80.0,ESP,1980 Summer,Hockey,Silver
M,20.0,183.0,67.0,ESP,1960 Summer,Hockey,Bronze
M,18.0,183.0,78.0,ESP,1996 Summer,Hockey,Silver
M,30.0,183.0,78.0,ESP,2008 Summer,Hockey,Silver
F,26.0,170.0,63.0,ARG,2000 Summer,Sailing,Bronze
M,25.0,198.0,87.0,BRA,1984 Summer,Volleyball,Silver
M,33.0,198.0,87.0,BRA,1992 Summer,Volleyball,Gold
M,24.0,190.0,90.0,BRA,1960 Summer,Basketball,Bronze
M,28.0,190.0,90.0,BRA,1964 Summer,Basketball,Bronze
M,21.0,182.0,68.0,ESP,1992 Summer,Football,Gold
M,22.0,188.0,85.0,ESP,2000 Summer,Football,Silver
M,21.0,174.0,77.0,ITA,1960 Summer,Water Polo,Gold
M,19.0,187.0,70.0,NGR,2008 Summer,Football,Silver
F,23.0,172.0,70.0,USA,2000 Summer,Softball,Gold
M,31.0,185.0,90.0,HUN,1964 Summer,Water Polo,Gold
M,23.0,173.0,74.0,GDR,1972 Summer,Canoeing,Gold
M,29.0,180.0,87.0,FRA,2002 Winter,Alpine Skiing,Silver
M,28.0,184.0,73.0,ITA,2004 Summer,Rowing,Bronze
M,27.0,186.0,86.0,USA,1964 Summer,Rowing,Gold
M,29.0,186.0,91.0,USA,1964 Summer,Rowing,Gold
M,20.0,171.0,55.0,SUI,2002 Winter,Ski Jumping,Gold
M,20.0,171.0,55.0,SUI,2002 Winter,Ski Jumping,Gold
M,28.0,171.0,55.0,SUI,2010 Winter,Ski Jumping,Gold
M,28.0,171.0,55.0,SUI,2010 Winter,Ski Jumping,Gold
M,43.0,183.0,71.0,FRG,1976 Summer,Equestrianism,Silver
M,23.0,182.0,78.0,NGR,1996 Summer,Football,Gold
M,31.0,183.0,91.0,USA,2002 Winter,Ice Hockey,Silver
F,24.0,163.0,55.0,AUS,1964 Summer,Athletics,Bronze
F,29.0,165.0,62.0,ESP,2012 Summer,Handball,Bronze
M,18.0,179.0,60.0,BOT,2012 Summer,Athletics,Silver
M,24.0,158.0,55.0,ARM,2008 Summer,Wrestling,Bronze
M,24.0,182.0,77.0,GDR,1988 Summer,Cycling,Gold
F,27.0,160.0,58.0,TUN,2016 Summer,Wrestling,Bronze
F,19.0,183.0,70.0,CAN,1976 Summer,Swimming,Bronze
M,23.0,195.0,88.0,NOR,1968 Summer,Canoeing,Gold
M,27.0,195.0,88.0,NOR,1972 Summer,Canoeing,Bronze
M,25.0,176.0,70.0,NGR,1996 Summer,Football,Gold
M,20.0,171.0,85.0,NGR,2016 Summer,Football,Bronze
M,31.0,188.0,84.0,CAN,1936 Summer,Canoeing,Gold
M,22.0,169.0,66.0,KOR,2016 Summer,Judo,Silver
M,22.0,172.0,78.0,KOR,1984 Summer,Judo,Gold
M,25.0,166.0,67.0,KOR,1988 Summer,Wrestling,Bronze
M,23.0,163.0,62.0,KOR,1992 Summer,Wrestling,Gold
M,23.0,183.0,74.0,KOR,1988 Summer,Table Tennis,Bronze
F,27.0,162.0,62.0,KOR,2008 Summer,Handball,Bronze
F,28.0,160.0,52.0,PRK,2008 Summer,Judo,Silver
F,32.0,160.0,52.0,PRK,2012 Summer,Judo,Gold
F,18.0,155.0,48.0,KOR,1998 Winter,Short Track Speed Skating,Gold
M,20.0,170.0,65.0,KOR,2006 Winter,Short Track Speed Skating,Bronze
M,20.0,170.0,65.0,KOR,2006 Winter,Short Track Speed Skating,Gold
M,20.0,170.0,65.0,KOR,2006 Winter,Short Track Speed Skating,Gold
M,20.0,170.0,65.0,KOR,2006 Winter,Short Track Speed Skating,Gold
M,28.0,170.0,65.0,RUS,2014 Winter,Short Track Speed Skating,Gold
M,28.0,170.0,65.0,RUS,2014 Winter,Short Track Speed Skating,Gold
M,28.0,170.0,65.0,RUS,2014 Winter,Short Track Speed Skating,Bronze
M,28.0,170.0,65.0,RUS,2014 Winter,Short Track Speed Skating,Gold
M,20.0,174.0,70.0,KOR,1984 Summer,Boxing,Silver
M,19.0,173.0,70.0,CHN,1998 Winter,Short Track Speed Skating,Silver
M,19.0,173.0,70.0,CHN,1998 Winter,Short Track Speed Skating,Bronze
M,23.0,173.0,70.0,CHN,2002 Winter,Short Track Speed Skating,Bronze
F,23.0,170.0,65.0,CHN,1996 Summer,Softball,Silver
F,26.0,187.0,73.0,BRA,1996 Summer,Volleyball,Bronze
F,24.0,183.0,68.0,BRA,1996 Summer,Volleyball,Bronze
M,24.0,185.0,80.0,BUL,1980 Summer,Canoeing,Bronze
F,16.0,171.0,52.0,BLR,2000 Summer,Rhythmic Gymnastics,Silver
M,23.0,188.0,81.0,ITA,1992 Summer,Cycling,Silver
F,19.0,176.0,65.0,YUG,1980 Summer,Handball,Silver
F,23.0,176.0,65.0,YUG,1984 Summer,Handball,Gold
M,20.0,195.0,84.0,CRO,2004 Summer,Tennis,Bronze
M,26.0,178.0,77.0,POL,1972 Summer,Football,Gold
F,28.0,170.0,97.0,FRA,2016 Summer,Judo,Gold
M,31.0,187.0,104.0,SUI,2002 Winter,Bobsleigh,Silver
F,32.0,174.0,73.0,USA,1984 Summer,Hockey,Bronze
F,23.0,183.0,86.0,DEN,2016 Summer,Rowing,Bronze
F,23.0,168.0,56.0,NOR,1996 Summer,Football,Bronze
F,23.0,169.0,65.0,DEN,1996 Summer,Handball,Gold
F,27.0,169.0,65.0,DEN,2000 Summer,Handball,Gold
F,29.0,179.0,82.0,NOR,1988 Summer,Handball,Silver
F,28.0,172.0,72.0,DEN,2004 Summer,Handball,Gold
F,23.0,169.0,64.0,NOR,1992 Summer,Sailing,Gold
M,30.0,187.0,75.0,DEN,2008 Summer,Rowing,Gold
F,23.0,173.0,60.0,NOR,1996 Summer,Football,Bronze
M,28.0,178.0,70.0,FIN,1928 Summer,Athletics,Bronze
M,30.0,173.0,73.0,DEN,1960 Summer,Football,Silver
M,27.0,180.0,75.0,NOR,1980 Winter,Speed Skating,Bronze
F,30.0,172.0,53.0,NOR,1984 Summer,Athletics,Silver
M,20.0,176.0,77.0,BRA,2008 Summer,Football,Bronze
M,30.0,190.0,95.0,BRA,2004 Summer,Volleyball,Gold
M,34.0,190.0,95.0,BRA,2008 Summer,Volleyball,Silver
F,21.0,173.0,64.0,USA,2012 Summer,Swimming,Gold
F,22.0,164.0,61.0,USA,2000 Summer,Athletics,Gold
M,20.0,193.0,104.0,USA,2008 Summer,Baseball,Bronze
M,23.0,187.0,86.0,AUS,2004 Summer,Baseball,Silver
M,23.0,190.0,86.0,CAN,1960 Summer,Rowing,Silver
M,25.0,183.0,77.0,USA,1964 Summer,Shooting,Gold
M,29.0,183.0,77.0,USA,1968 Summer,Shooting,Gold
M,24.0,181.0,75.0,NZL,1992 Summer,Cycling,Bronze
F,20.0,178.0,68.0,USA,2012 Summer,Swimming,Silver
F,23.0,160.0,54.0,USA,2014 Winter,Snowboarding,Gold
M,34.0,178.0,80.0,CAN,2010 Winter,Snowboarding,Gold
M,25.0,191.0,97.0,USA,1932 Summer,Athletics,Gold
M,33.0,183.0,89.0,AUS,1972 Summer,Sailing,Gold
M,29.0,202.0,100.0,USA,2016 Summer,Volleyball,Bronze
M,33.0,183.0,86.0,GBR,1968 Summer,Sailing,Bronze
M,24.0,178.0,141.0,USA,1956 Summer,Weightlifting,Gold
M,30.0,187.0,72.0,AUS,1984 Summer,Sailing,Bronze
M,22.0,190.0,77.0,USA,1928 Summer,Athletics,Silver
M,33.0,183.0,89.0,AUS,1972 Summer,Sailing,Gold
M,23.0,175.0,77.0,USA,1932 Winter,Ice Hockey,Silver
M,22.0,182.0,77.0,USA,1956 Winter,Ice Hockey,Silver
M,21.0,200.0,86.0,USA,1988 Summer,Basketball,Bronze
F,23.0,172.0,68.0,SWE,1984 Summer,Canoeing,Gold
F,23.0,172.0,68.0,SWE,1984 Summer,Canoeing,Gold
F,23.0,172.0,68.0,SWE,1984 Summer,Canoeing,Silver
F,31.0,172.0,68.0,SWE,1992 Summer,Canoeing,Silver
F,31.0,172.0,68.0,SWE,1992 Summer,Canoeing,Bronze
F,35.0,172.0,68.0,SWE,1996 Summer,Canoeing,Gold
F,35.0,172.0,68.0,SWE,1996 Summer,Canoeing,Bronze
M,27.0,177.0,72.0,SWE,1964 Winter,Ice Hockey,Silver
F,20.0,169.0,63.0,SWE,2002 Winter,Ice Hockey,Bronze
M,27.0,178.0,68.0,SWE,1968 Winter,Cross Country Skiing,Silver
F,23.0,179.0,74.0,SWE,2006 Winter,Ice Hockey,Silver
M,28.0,186.0,93.0,SWE,1984 Summer,Wrestling,Bronze
F,26.0,169.0,69.0,SWE,2002 Winter,Ice Hockey,Bronze
F,30.0,169.0,69.0,SWE,2006 Winter,Ice Hockey,Silver
M,22.0,172.0,63.0,SWE,1912 Summer,Athletics,Silver
M,22.0,172.0,63.0,SWE,1912 Summer,Athletics,Gold
F,23.0,167.0,61.0,SWE,2016 Summer,Football,Silver
M,29.0,200.0,105.0,SWE,2012 Summer,Handball,Silver
M,30.0,183.0,71.0,SWE,1992 Winter,Biathlon,Bronze
F,24.0,158.0,58.0,SWE,2006 Winter,Cross Country Skiing,Gold
M,26.0,180.0,80.0,SWE,1992 Summer,Handball,Silver
M,30.0,180.0,80.0,SWE,1996 Summer,Handball,Silver
M,34.0,180.0,80.0,SWE,2000 Summer,Handball,Silver
M,34.0,186.0,95.0,SWE,2012 Summer,Handball,Silver
M,28.0,187.0,88.0,SWE,1988 Winter,Ice Hockey,Bronze
M,25.0,190.0,92.0,SWE,1988 Winter,Ice Hockey,Bronze
M,29.0,188.0,95.0,AUS,1992 Summer,Canoeing,Bronze
M,22.0,191.0,83.0,SWE,1992 Summer,Handball,Silver
M,26.0,191.0,83.0,SWE,1996 Summer,Handball,Silver
M,30.0,173.0,77.0,SWE,1980 Winter,Ice Hockey,Bronze
F,19.0,168.0,53.0,GDR,1980 Winter,Cross Country Skiing,Gold
M,24.0,194.0,125.0,URS,1976 Summer,Wrestling,Gold
M,28.0,194.0,125.0,URS,1980 Summer,Wrestling,Gold
M,26.0,154.0,59.0,JPN,1976 Summer,Weightlifting,Bronze
F,30.0,164.0,57.0,JPN,2012 Summer,Football,Silver
F,29.0,163.0,60.0,JPN,2000 Summer,Softball,Silver
M,26.0,183.0,89.0,JPN,2004 Summer,Baseball,Bronze
M,31.0,170.0,72.0,BRA,1988 Summer,Football,Silver
M,22.0,179.0,77.0,URU,1924 Summer,Football,Gold
M,26.0,179.0,77.0,URU,1928 Summer,Football,Gold
M,21.0,183.0,79.0,BRA,1996 Summer,Football,Bronze
M,25.0,178.0,68.0,USA,1956 Summer,Modern Pentathlon,Silver
M,18.0,188.0,85.0,FRA,1908 Summer,Athletics,Silver
M,30.0,188.0,85.0,FRA,1920 Summer,Athletics,Bronze
M,24.0,180.0,82.0,BRA,1984 Summer,Football,Silver
M,18.0,163.0,61.0,USA,1964 Summer,Diving,Bronze
F,24.0,177.0,60.0,NOR,1998 Winter,Biathlon,Bronze
F,28.0,177.0,60.0,NOR,2002 Winter,Biathlon,Silver
M,27.0,190.0,88.0,NOR,1976 Summer,Rowing,Silver
M,25.0,191.0,118.0,ITA,1984 Summer,Athletics,Gold
M,24.0,190.0,101.0,ROU,1980 Summer,Wrestling,Bronze
M,29.0,190.0,101.0,ROU,1984 Summer,Wrestling,Gold
F,26.0,175.0,65.0,BRA,2004 Summer,Football,Silver
F,30.0,175.0,65.0,BRA,2008 Summer,Football,Silver
M,23.0,173.0,73.0,ITA,1964 Summer,Cycling,Silver
M,25.0,179.0,74.0,SUI,1998 Winter,Curling,Gold
M,24.0,191.0,76.0,NOR,1998 Winter,Biathlon,Silver
M,28.0,191.0,76.0,NOR,2002 Winter,Biathlon,Gold
M,32.0,191.0,76.0,NOR,2006 Winter,Biathlon,Bronze
F,16.0,162.0,54.0,AUS,1960 Summer,Swimming,Bronze
F,16.0,162.0,54.0,AUS,1960 Summer,Swimming,Silver
M,24.0,175.0,85.0,GBR,2014 Winter,Curling,Silver
F,24.0,168.0,59.0,AUS,1996 Summer,Hockey,Gold
F,21.0,167.0,62.0,USA,1984 Summer,Swimming,Gold
F,21.0,167.0,62.0,USA,1984 Summer,Swimming,Gold
M,24.0,173.0,70.0,URS,1980 Summer,Football,Bronze
M,23.0,215.0,90.0,URS,1968 Summer,Basketball,Bronze
M,34.0,170.0,58.0,RUS,2000 Summer,Athletics,Bronze
F,21.0,180.0,85.0,URS,1980 Summer,Volleyball,Gold
M,19.0,166.0,60.0,URS,1972 Summer,Gymnastics,Silver
M,19.0,166.0,60.0,URS,1972 Summer,Gymnastics,Gold
M,19.0,166.0,60.0,URS,1972 Summer,Gymnastics,Bronze
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Gold
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Silver
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Gold
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Gold
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Silver
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Gold
M,23.0,166.0,60.0,URS,1976 Summer,Gymnastics,Bronze
M,27.0,166.0,60.0,URS,1980 Summer,Gymnastics,Silver
M,27.0,166.0,60.0,URS,1980 Summer,Gymnastics,Gold
M,27.0,166.0,60.0,URS,1980 Summer,Gymnastics,Silver
M,27.0,166.0,60.0,URS,1980 Summer,Gymnastics,Gold
M,27.0,166.0,60.0,URS,1980 Summer,Gymnastics,Bronze
M,25.0,174.0,70.0,URS,1972 Summer,Football,Bronze
M,22.0,192.0,91.0,YUG,1984 Summer,Water Polo,Gold
M,26.0,192.0,91.0,YUG,1988 Summer,Water Polo,Gold
M,29.0,192.0,92.0,FRA,1996 Summer,Rowing,Bronze
M,33.0,192.0,92.0,FRA,2000 Summer,Rowing,Gold
M,28.0,180.0,82.0,ROU,1996 Summer,Canoeing,Bronze
M,25.0,181.0,97.0,UKR,2012 Summer,Wrestling,Silver
M,27.0,176.0,75.0,TCH,1964 Summer,Rowing,Bronze
F,22.0,185.0,70.0,RUS,2008 Summer,Handball,Silver
M,26.0,186.0,72.0,POL,1968 Summer,Fencing,Bronze
M,33.0,179.0,75.0,POL,2008 Summer,Fencing,Silver
M,21.0,185.0,81.0,ITA,2006 Winter,Speed Skating,Gold
M,21.0,176.0,85.0,ITA,1996 Summer,Water Polo,Bronze
M,24.0,170.0,63.0,BUL,1972 Summer,Boxing,Silver
M,25.0,152.0,48.0,BUL,1972 Summer,Wrestling,Bronze
M,29.0,152.0,48.0,BUL,1976 Summer,Wrestling,Bronze
M,26.0,196.0,86.0,BUL,1980 Summer,Volleyball,Silver
F,29.0,174.0,70.0,GER,2008 Summer,Football,Bronze
M,20.0,178.0,73.0,FRG,1980 Winter,Biathlon,Bronze
M,24.0,178.0,73.0,FRG,1984 Winter,Biathlon,Silver
M,24.0,178.0,73.0,FRG,1984 Winter,Biathlon,Gold
M,24.0,178.0,73.0,FRG,1984 Winter,Biathlon,Bronze
M,28.0,178.0,73.0,FRG,1988 Winter,Biathlon,Silver
M,24.0,179.0,72.0,GER,2002 Winter,Cross Country Skiing,Bronze
M,28.0,179.0,72.0,GER,2006 Winter,Cross Country Skiing,Bronze
M,28.0,179.0,72.0,GER,2006 Winter,Cross Country Skiing,Silver
M,32.0,179.0,72.0,GER,2010 Winter,Cross Country Skiing,Silver
M,26.0,177.0,64.0,ITA,1964 Summer,Equestrianism,Gold
M,27.0,178.0,100.0,USA,1996 Summer,Wrestling,Gold
M,23.0,175.0,70.0,ESP,2000 Summer,Football,Silver
F,21.0,163.0,63.0,HUN,1976 Summer,Handball,Bronze
M,20.0,192.0,94.0,NGR,2008 Summer,Football,Silver
F,31.0,178.0,63.0,RUS,2000 Summer,Water Polo,Bronze
F,27.0,174.0,70.0,URS,1988 Summer,Handball,Bronze
F,31.0,174.0,70.0,EUN,1992 Summer,Handball,Bronze
F,26.0,172.0,65.0,URS,1976 Summer,Athletics,Silver
F,24.0,167.0,52.0,URS,1976 Summer,Athletics,Bronze
F,28.0,167.0,52.0,URS,1980 Summer,Athletics,Silver
F,22.0,162.0,52.0,FRA,1998 Winter,Figure Skating,Bronze
F,26.0,162.0,52.0,FRA,2002 Winter,Figure Skating,Gold
F,26.0,183.0,82.0,ROU,1988 Summer,Rowing,Bronze
F,26.0,183.0,82.0,ROU,1988 Summer,Rowing,Silver
F,18.0,160.0,52.0,GDR,1976 Summer,Swimming,Gold
F,18.0,160.0,52.0,GDR,1976 Summer,Swimming,Gold
M,23.0,177.0,79.0,YUG,1960 Summer,Football,Gold
F,23.0,162.0,65.0,AUS,1996 Summer,Hockey,Gold
F,27.0,162.0,65.0,AUS,2000 Summer,Hockey,Gold
M,27.0,181.0,98.0,SUI,2002 Winter,Bobsleigh,Bronze
M,31.0,181.0,98.0,SUI,2006 Winter,Bobsleigh,Bronze
M,31.0,181.0,98.0,SUI,2006 Winter,Bobsleigh,Bronze
F,28.0,162.0,76.0,JPN,2004 Summer,Judo,Gold
M,28.0,192.0,95.0,RUS,2016 Summer,Canoeing,Bronze
M,28.0,192.0,105.0,IRI,2012 Summer,Weightlifting,Silver
M,22.0,203.0,96.0,URS,1976 Summer,Handball,Gold
M,26.0,203.0,96.0,URS,1980 Summer,Handball,Silver
F,31.0,165.0,60.0,GER,2006 Winter,Speed Skating,Gold
F,35.0,165.0,60.0,GER,2010 Winter,Speed Skating,Gold
M,35.0,178.0,72.0,SUI,2000 Summer,Shooting,Silver
F,24.0,176.0,73.0,GBR,2016 Summer,Hockey,Gold
F,24.0,170.0,64.0,CAN,2002 Winter,Ice Hockey,Gold
F,27.0,164.0,66.0,HUN,1964 Summer,Athletics,Silver
M,28.0,188.0,82.0,POL,1976 Summer,Handball,Bronze
F,31.0,165.0,52.0,FRA,2010 Winter,Snowboarding,Silver
M,20.0,203.0,109.0,USA,2004 Summer,Basketball,Bronze
M,24.0,203.0,109.0,USA,2008 Summer,Basketball,Gold
M,28.0,203.0,109.0,USA,2012 Summer,Basketball,Gold
M,32.0,203.0,109.0,USA,2016 Summer,Basketball,Gold
M,22.0,173.0,54.0,GUY,1980 Summer,Boxing,Bronze
M,40.0,173.0,73.0,USA,2004 Summer,Shooting,Silver
M,26.0,170.0,52.0,ITA,1988 Summer,Athletics,Silver
M,29.0,168.0,59.0,IND,1960 Summer,Hockey,Silver
M,28.0,190.0,84.0,USA,2014 Winter,Skeleton,Bronze
M,34.0,183.0,82.0,AUS,1992 Summer,Rowing,Gold
M,25.0,171.0,69.0,ITA,2002 Winter,Short Track Speed Skating,Silver
F,25.0,170.0,70.0,ARG,2000 Summer,Hockey,Silver
F,29.0,170.0,70.0,ARG,2004 Summer,Hockey,Bronze
M,28.0,198.0,88.0,ITA,2016 Summer,Volleyball,Silver
M,23.0,202.0,97.0,RUS,2012 Summer,Basketball,Bronze
M,22.0,179.0,80.0,RUS,2014 Winter,Luge,Silver
M,25.0,198.0,95.0,URS,1988 Summer,Volleyball,Silver
F,36.0,180.0,95.0,UKR,2008 Summer,Athletics,Bronze
F,23.0,180.0,78.0,URS,1976 Summer,Rowing,Bronze
M,27.0,187.0,100.0,SWE,1948 Summer,Wrestling,Silver
M,30.0,187.0,100.0,SWE,1952 Summer,Wrestling,Silver
M,25.0,179.0,79.0,SWE,1960 Summer,Wrestling,Bronze
M,20.0,193.0,83.0,URS,1968 Summer,Volleyball,Gold
M,25.0,184.0,84.0,URS,1964 Winter,Speed Skating,Gold
M,32.0,167.0,64.0,FIN,1920 Summer,Wrestling,Gold
M,36.0,167.0,64.0,FIN,1924 Summer,Wrestling,Gold
F,23.0,182.0,69.0,RUS,2004 Summer,Athletics,Bronze
F,23.0,182.0,69.0,RUS,2004 Summer,Athletics,Silver
F,31.0,182.0,69.0,RUS,2012 Summer,Athletics,Gold
F,31.0,182.0,69.0,RUS,2012 Summer,Athletics,Silver
M,26.0,167.0,63.0,URS,1952 Summer,Athletics,Bronze
M,20.0,170.0,71.0,PAK,1964 Summer,Hockey,Silver
M,24.0,170.0,71.0,PAK,1968 Summer,Hockey,Gold
M,28.0,170.0,71.0,PAK,1972 Summer,Hockey,Silver
M,29.0,167.0,66.0,JPN,1972 Winter,Ski Jumping,Bronze
F,19.0,164.0,63.0,JPN,1972 Summer,Swimming,Gold
M,24.0,175.0,58.0,MAR,1984 Summer,Athletics,Gold
M,28.0,175.0,58.0,MAR,1988 Summer,Athletics,Bronze
M,22.0,184.0,120.0,TUR,2004 Summer,Athletics,Bronze
M,29.0,203.0,105.0,RUS,2012 Summer,Volleyball,Gold
M,21.0,180.0,79.0,NGR,2008 Summer,Football,Silver
M,21.0,192.0,86.0,URS,1988 Summer,Water Polo,Bronze
M,25.0,192.0,86.0,EUN,1992 Summer,Water Polo,Bronze
F,24.0,172.0,62.0,GER,1998 Winter,Biathlon,Bronze
F,24.0,172.0,62.0,GER,1998 Winter,Biathlon,Gold
F,28.0,172.0,62.0,GER,2002 Winter,Biathlon,Gold
F,32.0,172.0,62.0,GER,2006 Winter,Biathlon,Silver
